Fecha,Temperatura externa,Temperatura interna,Humedad externa,Humedad interna,Presion,Punto de rocio,Sensación térmica,Velocidad del viento,Lluvia diaria,Radiacion solar
7/03/2022 2:43,11.4,16.6,69,71,1024.7,5.9,11.4,0,0,0
7/03/2022 2:53,11.3,16.4,70,72,1024.6,6,11.3,0.3,0,0
7/03/2022 3:03,11.4,16.3,71,72,1024.7,6.3,11.4,0,0,0
7/03/2022 3:13,11.4,16.3,71,72,1024.6,6.3,11.4,0,0,0
7/03/2022 3:23,11.3,16.3,71,72,1024.8,6.2,11.3,0,0,0
7/03/2022 3:33,11.2,16.2,71,72,1024.9,6.1,11.2,0,0,0
7/03/2022 3:43,11.2,16.1,72,72,1024.7,6.3,11.2,0,0,0
7/03/2022 3:53,11.3,16.2,72,72,1024.8,6.4,11.3,0.7,0,0
7/03/2022 4:03,11.4,16.2,73,72,1024.9,6.7,11.4,0,0,0
7/03/2022 4:13,11.4,16.2,73,73,1024.8,6.7,11.4,0.3,0,0
7/03/2022 4:23,11.3,16,72,73,1024.6,6.4,11.3,0.3,0,0
7/03/2022 4:33,11.3,15.8,72,75,1024.9,6.4,11.3,0,0,0
7/03/2022 4:43,11.3,15.7,73,76,1024.5,6.6,11.3,0,0,0
7/03/2022 4:53,11.3,15.8,73,76,1024.9,6.6,11.3,0,0,0
7/03/2022 5:03,11.4,15.9,73,75,1025,6.7,11.4,0,0,0
7/03/2022 5:13,11.3,15.8,73,77,1025,6.6,11.3,0,0,0
7/03/2022 5:23,11.5,15.7,74,77,1024.9,7,11.5,0.7,0,0
7/03/2022 5:34,11.5,15.7,74,77,1025.1,7,11.5,0.7,0,0
7/03/2022 5:44,11.5,15.8,74,77,1025.2,7,11.5,0,0,0
7/03/2022 5:54,11.5,15.8,75,76,1025.5,7.2,11.5,0.7,0,0
7/03/2022 6:04,11.5,15.7,74,76,1025.6,7,11.5,0.7,0,0
7/03/2022 6:14,11.5,15.8,74,76,1025.7,7,11.5,0,0,1
7/03/2022 6:24,11.5,15.8,74,76,1025.9,7,11.5,0,0,9
7/03/2022 6:34,11.5,15.8,74,76,1026,7,11.5,0,0,19
7/03/2022 6:44,11.7,15.9,75,76,1025.9,7.4,11.7,0,0,23
7/03/2022 6:54,11.9,15.9,75,77,1025.9,7.6,11.9,0,0,34
7/03/2022 7:04,12.2,15.9,74,78,1026.2,7.7,12.2,0,0.3,45
7/03/2022 7:14,12.5,16,73,78,1026.5,7.8,12.5,0,0.3,45
7/03/2022 7:24,12.8,16,72,76,1026.5,7.9,12.8,0.7,0.3,53
7/03/2022 7:34,13.1,16,71,77,1026.7,8,13.1,0.7,0.3,61
7/03/2022 7:44,13.2,16.1,68,78,1026.8,7.4,13.2,0.7,0.3,66
7/03/2022 7:54,13.6,16.2,66,77,1026.9,7.4,13.6,0.7,0.3,80
7/03/2022 8:04,13.8,16.2,63,76,1026.8,6.9,13.8,0.7,0.3,97
7/03/2022 8:14,14.3,16.3,61,76,1027.1,6.9,14.3,0.7,0.3,103
7/03/2022 8:24,14.3,16.4,59,75,1027.2,6.4,14.3,1,0.3,71
7/03/2022 8:34,14.1,16.4,60,75,1027.3,6.5,14.1,1.7,0.3,99
7/03/2022 8:44,14.1,16.6,61,76,1027.4,6.7,14.1,1.4,0.3,131
7/03/2022 8:54,14.4,16.6,60,77,1027.5,6.7,14.4,1.4,0.3,149
7/03/2022 9:04,15,16.8,57,75,1027.4,6.5,15,1,0.3,144
7/03/2022 9:14,15.3,16.9,53,75,1027.5,5.8,15.3,1,0.3,106
7/03/2022 9:24,15.3,17,53,72,1027.5,5.8,15.3,2,0.3,103
7/03/2022 9:34,14.6,17,55,71,1027.5,5.7,14,3.1,0.3,125
7/03/2022 9:44,14.7,17,55,70,1027.3,5.8,14.7,1.7,0.3,87
7/03/2022 9:54,14.7,17.1,54,71,1027.6,5.5,14.7,1.7,0.3,114
7/03/2022 10:04,15.4,17.2,51,71,1027.5,5.3,15.1,2.7,0.3,172
7/03/2022 10:14,15.9,17.4,51,71,1027.5,5.8,15.9,1,0.3,143
7/03/2022 10:25,16.2,17.5,49,69,1027.4,5.5,16.2,0.3,0.3,88
7/03/2022 10:35,16.3,17.4,49,69,1027.4,5.6,16.3,0.3,0.3,66
7/03/2022 10:45,16.1,17.4,49,69,1027.3,5.4,16.1,1,0.3,141
7/03/2022 10:55,16.6,17.5,50,69,1027,6.1,16.6,1.7,0.3,197
7/03/2022 11:05,16.7,17.6,49,69,1026.9,5.9,16.7,1.7,0.3,109
7/03/2022 11:15,16.7,17.7,49,69,1026.9,5.9,16.7,1.7,0.3,154
7/03/2022 11:25,17.2,17.9,48,69,1026.8,6.1,17.2,2,0.3,163
7/03/2022 11:35,17.2,17.9,48,69,1026.8,6.1,17.2,1.4,0.3,217
7/03/2022 11:45,18.4,18.4,46,69,1026.5,6.6,18.4,2,0.3,290
7/03/2022 11:55,19,18.7,42,66,1026.6,5.8,19,1,0.3,136
7/03/2022 12:05,18.7,18.8,43,66,1026.6,5.9,18.7,2,0.3,86
7/03/2022 12:15,17.1,18.6,48,66,1026.3,6,17.1,2.4,0.3,147
7/03/2022 12:25,17.1,18.6,48,66,1026.2,6,17.1,1.7,0.3,178
7/03/2022 12:35,17.4,18.8,47,65,1026.2,6,17.4,1.4,0.3,176
7/03/2022 12:45,18.1,19,45,65,1025.9,6,18.1,2.7,0.3,186
7/03/2022 12:55,18.6,19.2,44,64,1025.7,6.1,18.6,2.4,0.3,212
7/03/2022 13:05,19.2,19.5,41,63,1025.9,5.6,19.2,2.4,0.3,195
7/03/2022 13:15,19.5,19.7,41,63,1025.4,5.9,19.5,1,0.3,168
7/03/2022 13:25,19.7,19.7,39,62,1025.5,5.4,19.7,1,0.3,116
7/03/2022 13:35,19.5,19.8,39,61,1025.3,5.2,19.5,0.7,0.3,115
7/03/2022 13:45,19.1,19.9,38,58,1025.1,4.4,19.1,2,0.3,135
7/03/2022 13:55,19.4,20,38,55,1025,4.7,19.4,1,0.3,179
7/03/2022 14:05,20.3,20.4,34,57,1025,3.9,20.3,1.7,0.3,203
7/03/2022 14:15,21,20.7,34,58,1025,4.5,21,2.4,0.3,248
7/03/2022 14:25,20.5,20.9,37,60,1024.9,5.3,20.5,1,0.3,111
7/03/2022 14:35,19.4,20.8,38,59,1024.6,4.7,19.4,1,0.3,58
7/03/2022 14:46,18.9,20.6,41,58,1024.5,5.4,18.9,1,0.3,38
7/03/2022 14:56,18.2,20.5,43,59,1024.4,5.4,18.2,2,0.3,18
7/03/2022 15:06,17.8,20.4,43,59,1024.3,5.1,17.8,0,0.3,9
7/03/2022 15:16,17.4,20.2,45,60,1024.3,5.3,17.4,0.7,0.3,9
7/03/2022 15:26,16.7,20.2,49,61,1024.4,5.9,16.7,0.7,0.6,14
7/03/2022 15:36,16.1,20.1,52,63,1024.3,6.2,16.1,0.7,0.6,29
7/03/2022 15:46,16,20.2,54,63,1024.4,6.7,16,1,0.6,36
7/03/2022 15:56,15.7,20.2,56,63,1024.3,6.9,15.7,1,0.6,15
7/03/2022 16:06,15.5,20.3,56,63,1024.3,6.8,15.5,0.3,0.6,18
7/03/2022 16:16,15.6,20.2,57,62,1024.5,7.1,15.6,1,0.6,37
7/03/2022 16:26,15.6,20.4,56,62,1024.7,6.9,15.6,0.7,0.6,45
7/03/2022 16:36,15.7,20.2,55,62,1024.6,6.7,15.7,0.3,0.6,56
7/03/2022 16:46,16.1,20.4,52,62,1024.4,6.2,16.1,0.7,0.6,78
7/03/2022 16:56,17,20.6,50,62,1024.4,6.5,17,1,0.6,80
7/03/2022 17:06,17.4,20.8,48,62,1024.6,6.3,17.4,1,0.6,65
7/03/2022 17:16,17.3,20.6,46,62,1024.7,5.6,17.3,0.3,0.6,38
7/03/2022 17:26,17,20.8,48,62,1024.7,5.9,17,0,0.6,28
7/03/2022 17:36,16.3,20.7,50,62,1024.8,5.9,16.3,1.7,0.6,15
7/03/2022 17:46,15.9,20.5,50,62,1024.5,5.5,15.9,0.7,0.6,7
7/03/2022 17:56,15.6,20.5,48,62,1024.5,4.6,15.6,0.7,0.6,7
7/03/2022 18:06,15.2,20.4,50,62,1024.7,4.8,15.2,1,0.6,1
7/03/2022 18:16,14.9,20.4,49,62,1024.7,4.3,14.9,0.3,0.6,0
7/03/2022 18:26,14.7,20.4,50,62,1024.7,4.4,14.7,0.7,0.6,0
7/03/2022 18:36,14.4,20.3,51,62,1024.8,4.4,14.4,0.3,0.6,0
7/03/2022 18:46,14.2,20.3,52,62,1024.8,4.5,14.2,0.7,0.6,0
7/03/2022 18:56,14.2,20.2,52,62,1025.1,4.5,14.2,0.7,0.6,0
7/03/2022 19:06,14.3,20.2,51,62,1024.9,4.3,14.3,0.7,0.6,0
7/03/2022 19:17,14.3,20.1,51,62,1025.2,4.3,14.3,1.7,0.6,0
7/03/2022 19:27,14.3,20.1,50,62,1025.2,4,14.3,0.7,0.6,0
7/03/2022 19:37,14.1,20,51,62,1025.3,4.1,14.1,0,0.6,0
7/03/2022 19:47,13.9,20,52,62,1025.8,4.2,13.9,1.7,0.6,0
7/03/2022 19:57,13.9,20,51,62,1025.8,3.9,13.7,2,0.6,0
7/03/2022 20:07,13.6,19.9,53,62,1025.9,4.2,13.6,1.4,0.6,0
7/03/2022 20:17,13.3,19.8,55,62,1025.9,4.4,13,2,0.6,0
7/03/2022 20:27,13,19.7,56,62,1026,4.4,13,1,0.6,0
7/03/2022 20:37,12.8,19.6,58,62,1026.1,4.7,12.8,1,0.6,0
7/03/2022 20:47,12.5,19.6,59,62,1026.2,4.7,12.3,1.7,0.6,0
7/03/2022 20:57,12.4,19.5,59,62,1026.4,4.6,12.4,1.4,0.6,0
7/03/2022 21:07,12.3,19.5,60,62,1026.7,4.8,12.3,1,0.6,0
7/03/2022 21:17,12.1,19.4,60,62,1026.6,4.6,12.1,0.3,0.6,0
7/03/2022 21:27,12,19.3,61,62,1026.7,4.7,12,0.7,0.6,0
7/03/2022 21:37,12,19.2,61,62,1026.7,4.7,12,0.7,0.6,0
7/03/2022 21:47,12.1,19.1,61,63,1026.8,4.8,12.1,0.7,0.6,0
7/03/2022 21:57,12.2,19.1,61,63,1026.7,4.9,12.2,0.7,0.6,0
7/03/2022 22:07,12.2,18.9,61,64,1026.8,4.9,12.2,0.7,0.6,0
7/03/2022 22:17,12.1,18.8,61,64,1026.9,4.8,12.1,0,0.6,0
7/03/2022 22:27,11.9,18.7,63,64,1026.9,5.1,11.9,0,0.6,0
7/03/2022 22:37,12,18.6,63,64,1026.9,5.2,12,0.3,0.6,0
7/03/2022 22:47,12,18.5,63,64,1026.9,5.2,12,0,0.6,0
7/03/2022 22:57,12,18.5,63,64,1026.7,5.2,12,1,0.6,0
7/03/2022 23:07,11.9,18.3,64,64,1026.8,5.3,11.9,0,0.6,0
7/03/2022 23:17,11.8,18.2,65,64,1026.6,5.4,11.8,0,0.6,0
7/03/2022 23:27,11.7,18.2,65,64,1026.7,5.3,11.7,0,0.6,0
7/03/2022 23:37,11.6,18.2,66,64,1026.4,5.5,11.6,1,0.6,0
7/03/2022 23:47,11.6,18.2,66,64,1026.3,5.5,11.6,1.4,0.6,0
7/03/2022 23:58,11.6,17.8,65,65,1026.2,5.2,11.6,1.4,0.6,0
8/03/2022 0:08,11.7,17.8,65,65,1026.3,5.3,11.7,0.7,0,0
8/03/2022 0:18,11.9,17.8,64,65,1026.1,5.3,11.9,0.3,0,0
8/03/2022 0:28,11.9,17.8,64,65,1026,5.3,11.9,0.3,0,0
8/03/2022 0:38,11.8,17.8,63,65,1025.9,5,11.8,0,0,0
8/03/2022 0:48,12,17.7,62,65,1025.9,4.9,12,0.7,0,0
8/03/2022 0:58,11.9,17.7,63,65,1025.6,5.1,11.9,0.7,0,0
8/03/2022 1:08,11.9,17.6,63,65,1025.4,5.1,11.9,0,0,0
8/03/2022 1:18,11.7,17.6,63,65,1025.2,4.9,11.7,0.7,0,0
8/03/2022 1:28,11.4,17.5,64,65,1025,4.8,11.4,1,0,0
8/03/2022 1:38,11,17.5,66,65,1025,4.9,10.9,1.4,0,0
8/03/2022 1:48,10.6,17.4,69,65,1024.9,5.1,10.4,1.4,0,0
8/03/2022 1:58,10.4,17.3,70,65,1024.7,5.2,10.2,1.4,0,0
8/03/2022 2:08,10,17.3,71,65,1024.6,5,10,0.3,0,0
8/03/2022 2:18,9.6,17.2,72,65,1024.7,4.8,9.6,0.3,0,0
8/03/2022 2:28,9.2,17.1,72,65,1024.7,4.4,9.2,0,0,0
8/03/2022 2:38,8.8,17.1,73,65,1024.6,4.2,8.8,0,0,0
8/03/2022 2:48,8.5,17,74,65,1024.7,4.1,8.5,0.3,0,0
8/03/2022 2:58,8.3,16.9,74,66,1024.6,3.9,8.3,0,0,0
8/03/2022 3:08,8.3,16.8,75,66,1024.6,4.1,8.3,0,0,0
8/03/2022 3:18,8.5,16.7,75,66,1024.6,4.3,8.5,0.3,0,0
8/03/2022 3:28,8.3,16.6,76,66,1024.6,4.3,8.3,0.3,0,0
8/03/2022 3:38,8.1,16.6,76,66,1024.5,4.1,8.1,0.7,0,0
8/03/2022 3:48,7.8,16.6,77,66,1024.4,4,7.8,0.3,0,0
8/03/2022 3:58,7.5,16.4,77,66,1024.5,3.7,7.5,0,0,0
8/03/2022 4:08,7.3,16.4,78,65,1024.7,3.7,7.3,0,0,0
8/03/2022 4:18,7.2,16.3,78,65,1024.7,3.6,7.2,0,0,0
8/03/2022 4:28,7.1,16.2,78,65,1024.6,3.5,7.1,0.7,0,0
8/03/2022 4:39,6.8,16.1,79,65,1024.5,3.4,6.8,0,0,0
8/03/2022 4:49,6.6,16,79,65,1024.7,3.2,6.6,0,0,0
8/03/2022 4:59,6.3,16,79,65,1024.7,2.9,6.3,0,0,0
8/03/2022 5:09,6.2,15.9,79,66,1024.8,2.8,6.2,0,0,0
8/03/2022 5:19,6,15.8,79,66,1024.7,2.6,6,0.3,0,0
8/03/2022 5:29,5.9,15.7,80,66,1024.8,2.7,5.9,0,0,0
8/03/2022 5:39,5.8,15.6,80,66,1024.9,2.6,5.8,0,0,0
8/03/2022 5:49,5.8,15.6,81,66,1024.9,2.8,5.8,0,0,0
8/03/2022 5:59,5.6,15.5,81,65,1025.1,2.6,5.6,0.7,0,0
8/03/2022 6:09,5.4,15.4,81,65,1025.4,2.4,5.4,0,0,3
8/03/2022 6:19,5.5,15.3,81,63,1025.3,2.5,5.5,0,0,11
8/03/2022 6:29,5.9,14.7,81,61,1025.4,2.9,5.9,0,0,38
8/03/2022 6:39,7.1,14.3,80,62,1025.4,3.9,7.1,0,0,50
8/03/2022 6:49,8.3,14,82,62,1025.4,5.4,8.3,0,0,76
8/03/2022 6:59,10.4,14,80,64,1025.6,7.1,10.4,0.3,0,100
8/03/2022 7:09,10.9,14,74,70,1025.6,6.4,10.9,0.7,0,116
8/03/2022 7:19,11.9,13.8,64,70,1026,5.3,11.9,0.7,0,129
8/03/2022 7:29,13.9,13.9,57,71,1026.1,5.5,13.9,0,0,143
8/03/2022 7:39,15.4,14,47,70,1025.9,4.1,15.4,1,0,153
8/03/2022 7:49,15.9,14,47,71,1026.3,4.6,15.9,0.3,0,159
8/03/2022 7:59,16.6,14.1,43,72,1026.5,4,16.6,0.7,0,169
8/03/2022 8:09,17.4,14.1,42,72,1026.4,4.4,17.4,1.7,0,180
8/03/2022 8:19,17.5,14.3,41,73,1026.6,4.1,17.5,0.7,0,199
8/03/2022 8:29,18.7,14.4,40,74,1026.6,4.8,18.7,1,0,222
8/03/2022 8:39,18.4,14.5,38,74,1026.7,3.8,18.4,1,0,244
8/03/2022 8:49,18.8,14.7,39,74,1026.8,4.5,18.8,1.4,0,271
8/03/2022 8:59,19.7,14.8,40,76,1026.9,5.7,19.7,1.7,0,302
8/03/2022 9:10,19.8,15.2,37,72,1026.8,4.7,19.8,1.4,0,333
8/03/2022 9:20,20,15.3,34,74,1026.9,3.7,20,1.4,0,362
8/03/2022 9:30,20.7,15.6,33,72,1027.1,3.8,20.7,1,0,361
8/03/2022 9:40,21.1,15.8,30,69,1026.8,2.8,21.1,1.7,0,487
8/03/2022 9:50,20.9,16.1,30,65,1027,2.7,20.9,1.7,0,495
8/03/2022 10:00,20.5,16.3,32,65,1027,3.2,20.5,1.7,0,216
8/03/2022 10:10,21.1,16.5,29,65,1026.8,2.4,21.1,1,0,223
8/03/2022 10:20,20.4,16.8,31,65,1026.6,2.7,20.4,1,0,207
8/03/2022 10:30,21.3,17.1,30,64,1026.6,3,21.3,1.4,0,199
8/03/2022 10:40,20,17.3,32,60,1026.6,2.8,20,2,0,202
8/03/2022 10:50,19.8,17.4,33,59,1026.8,3.1,19.8,0.7,0,276
8/03/2022 11:00,20.5,17.6,32,59,1026.7,3.2,20.5,1,0,159
8/03/2022 11:10,20,17.7,32,58,1026.7,2.8,20,1.4,0,168
8/03/2022 11:20,20.3,17.8,33,58,1026.5,3.5,20.3,0.3,0,148
8/03/2022 11:30,19.2,17.9,33,57,1026.4,2.5,19.2,1.7,0,118
8/03/2022 11:40,18.7,17.9,36,58,1026.4,3.3,18.7,1.4,0,110
8/03/2022 11:50,18.4,17.9,37,59,1026.3,3.4,18.4,1.4,0,96
8/03/2022 12:00,18.5,18.2,37,58,1026.2,3.5,18.5,1,0,144
8/03/2022 12:10,19,18.2,35,58,1026.3,3.2,19,0.3,0,135
8/03/2022 12:20,19.5,18.5,35,59,1026.2,3.6,19.5,1,0,120
8/03/2022 12:30,19.7,18.6,34,58,1026.1,3.4,19.7,1.4,0,156
8/03/2022 12:40,19.3,18.8,35,57,1025.9,3.5,19.3,1.4,0,201
8/03/2022 12:50,20,19.1,33,55,1025.9,3.2,20,1.7,0,202
8/03/2022 13:00,20.3,19.4,33,55,1025.6,3.5,20.3,3.4,0,193
8/03/2022 13:10,19.7,19.7,36,55,1025.8,4.2,19.7,1.7,0,179
8/03/2022 13:20,20.6,19.8,34,55,1025.7,4.2,20.6,0.7,0,233
8/03/2022 13:31,20.3,20.1,34,53,1025.5,3.9,20.3,1.4,0,174
8/03/2022 13:41,20.3,20.2,33,52,1025.4,3.5,20.3,1.4,0,179
8/03/2022 13:51,19.9,20.1,35,51,1025.5,4,19.9,2,0,111
8/03/2022 14:01,19.9,20.2,35,51,1025,4,19.9,0,0,79
8/03/2022 14:11,19.3,20,35,52,1025.1,3.5,19.3,3.1,0,61
8/03/2022 14:21,15.6,19.7,50,60,1025,5.2,15.6,0.3,0.3,64
8/03/2022 14:31,14.9,19.4,56,63,1024.8,6.2,14.9,0.3,0.6,67
8/03/2022 14:41,15.1,19.3,59,65,1024.7,7.1,15.1,0.7,0.6,94
8/03/2022 14:51,16,19.4,59,67,1024.7,8,16,0.3,0.6,146
8/03/2022 15:01,17.3,19.4,52,65,1024.6,7.3,17.3,0.7,0.6,120
8/03/2022 15:11,17.6,19.5,46,62,1024.5,5.8,17.6,0.3,0.6,126
8/03/2022 15:21,18.5,19.8,43,62,1024.5,5.7,18.5,1,0.6,107
8/03/2022 15:31,18,19.9,43,61,1024.6,5.2,18,1.7,0.6,116
8/03/2022 15:41,17.9,20.3,39,60,1024.6,3.7,17.9,3.4,0.6,211
8/03/2022 15:51,18.1,20.4,40,60,1024.6,4.3,18.1,1,0.6,94
8/03/2022 16:01,17.7,20.3,40,60,1024.4,3.9,17.7,1,0.6,68
8/03/2022 16:11,17.7,20.3,40,60,1024.4,3.9,17.7,1,0.6,67
8/03/2022 16:21,17.6,20.2,41,60,1024.6,4.2,17.6,0.3,0.6,54
8/03/2022 16:31,17.6,20.3,40,60,1024.5,3.8,17.6,1.4,0.6,49
8/03/2022 16:41,17.2,20.4,40,60,1024.6,3.5,17.2,2.4,0.6,47
8/03/2022 16:51,15.8,20.3,48,60,1024.8,4.8,14.9,4.8,0.6,44
8/03/2022 17:01,14.8,20.3,52,60,1024.7,5,14,3.7,0.6,29
8/03/2022 17:11,14.3,20.2,52,59,1024.7,4.6,13.5,3.4,0.6,18
8/03/2022 17:21,14.1,20,52,58,1024.6,4.4,13,4.1,0.6,11
8/03/2022 17:31,14,20,54,58,1024.8,4.8,13.4,2.7,0.6,5
8/03/2022 17:41,13.6,20.1,57,58,1024.7,5.2,13.4,2,0.6,4
8/03/2022 17:52,13.6,20,57,58,1024.9,5.2,13.6,1.7,0.6,4
8/03/2022 18:02,13.4,20,58,59,1025,5.3,13.4,0.3,0.6,0
8/03/2022 18:12,13.3,19.9,58,60,1024.9,5.2,13.3,0.7,0.6,0
8/03/2022 18:22,13.3,19.9,59,60,1024.8,5.5,13.3,0.3,0.6,0
8/03/2022 18:32,13.2,19.9,60,61,1024.9,5.6,13.2,0.7,0.6,0
8/03/2022 18:42,13.1,19.8,61,61,1025.1,5.7,13.1,0.3,0.6,0
8/03/2022 18:52,13.1,19.6,62,61,1025.1,6,13.1,1,0.6,0
8/03/2022 19:02,13.1,19.6,62,61,1025.3,6,13.1,0.3,0.6,0
8/03/2022 19:12,13.1,19.7,62,61,1025.4,6,13.1,0.7,0.6,0
8/03/2022 19:22,13,19.5,63,61,1025.4,6.1,13,0.3,0.6,0
8/03/2022 19:32,13,19.6,63,61,1025.6,6.1,13,1,0.6,0
8/03/2022 19:42,12.9,19.5,63,61,1025.7,6,12.9,0.3,0.6,0
8/03/2022 19:52,12.7,19.4,62,61,1025.8,5.6,12.7,0,0.6,0
8/03/2022 20:02,12.5,19.4,62,61,1025.8,5.4,12.5,0,0.6,0
8/03/2022 20:12,12.1,19.4,63,62,1025.9,5.3,12.1,0,0.6,0
8/03/2022 20:22,11.7,19.2,65,62,1025.9,5.3,11.7,0,0.6,0
8/03/2022 20:32,11.3,19.1,66,62,1025.9,5.2,11.3,0,0.6,0
8/03/2022 20:42,11,19.1,67,61,1026.1,5.1,11,0,0.6,0
8/03/2022 20:52,10.7,19,70,61,1026.2,5.5,10.7,0,0.6,0
8/03/2022 21:02,10.6,18.9,70,62,1026.4,5.4,10.6,0,0.6,0
8/03/2022 21:12,10.4,18.7,72,62,1026.5,5.6,10.4,1,0.6,0
8/03/2022 21:22,10.2,18.6,72,62,1026.8,5.4,10.2,0,0.6,0
8/03/2022 21:32,9.8,18.6,73,62,1026.7,5.2,9.8,1,0.6,0
8/03/2022 21:42,9.8,18.5,74,62,1026.7,5.4,9.8,0.3,0.6,0
8/03/2022 21:52,9.4,18.2,74,62,1027.2,5,9.4,0,0.6,0
8/03/2022 22:02,9.5,18.1,75,62,1027,5.3,9.5,0.7,0.6,0
8/03/2022 22:13,9.3,18.2,75,62,1027.1,5.1,9.3,0.3,0.6,0
8/03/2022 22:23,9.6,17.9,76,61,1027.1,5.6,9.6,0,0.6,0
8/03/2022 22:33,9.5,17.9,76,61,1027.1,5.5,9.5,0,0.6,0
8/03/2022 22:43,9.3,17.9,76,61,1027,5.3,9.3,0,0.6,0
8/03/2022 22:53,9,17.8,76,61,1026.9,5,9,0.3,0.6,0
8/03/2022 23:03,9,17.8,76,61,1026.9,5,9,0,0.6,0
8/03/2022 23:13,9,17.7,77,61,1027,5.2,9,0,0.6,0
8/03/2022 23:23,8.9,17.6,78,61,1026.6,5.3,8.9,0,0.6,0
8/03/2022 23:33,8.8,17.5,78,61,1026.9,5.2,8.8,0,0.6,0
8/03/2022 23:43,9,17.4,77,61,1026.5,5.2,9,0,0.6,0
8/03/2022 23:53,9,17.3,78,61,1026.4,5.4,9,0,0.6,0
9/03/2022 0:03,9.2,17.2,78,62,1026.4,5.6,9.2,0.3,0,0
9/03/2022 0:13,9.2,17.1,78,62,1026.3,5.6,9.2,0,0,0
9/03/2022 0:23,9.4,17,79,62,1026.2,5.9,9.4,0,0,0
9/03/2022 0:33,9.5,16.9,79,63,1026.2,6,9.5,0.7,0,0
9/03/2022 0:43,9.5,16.8,79,63,1026.1,6,9.5,0,0,0
9/03/2022 0:53,9.5,16.8,79,63,1026.1,6,9.5,0,0,0
9/03/2022 1:03,9.6,16.7,79,63,1025.5,6.1,9.6,0,0,0
9/03/2022 1:13,9.4,16.6,78,64,1025.3,5.8,9.4,0,0,0
9/03/2022 1:23,9.5,16.5,78,64,1025.3,5.9,9.5,0.3,0,0
9/03/2022 1:43,9.5,16.5,78,64,1025,5.9,9.5,0,0,0
9/03/2022 1:53,9.7,16.4,78,64,1025.2,6,9.7,0,0,0
9/03/2022 2:13,9.9,16.3,78,64,1024.9,6.2,9.9,0,0,0
9/03/2022 2:23,9.8,16.2,77,64,1024.8,6,9.8,0.3,0,0
9/03/2022 2:33,9.6,16.2,77,64,1024.7,5.8,9.6,0,0,0
9/03/2022 2:44,9.6,16.2,77,64,1024.7,5.8,9.6,0.7,0,0
9/03/2022 2:54,9.6,16.1,77,64,1024.9,5.8,9.6,0,0,0
9/03/2022 3:04,9.1,16,76,64,1025,5.1,9.1,0,0,0
9/03/2022 3:14,8.8,16,77,64,1024.9,5,8.8,0.3,0,0
9/03/2022 3:24,8.7,16,77,64,1024.7,4.9,7.9,1.7,0,0
9/03/2022 3:34,8.5,15.9,77,65,1024.7,4.7,8.5,0,0,0
9/03/2022 3:44,8.2,15.8,77,64,1024.6,4.4,8.2,0,0,0
9/03/2022 3:54,7.8,15.8,78,64,1024.7,4.2,7.8,0,0,0
9/03/2022 4:04,7.6,15.7,78,64,1025.1,4,7.6,0,0,0
9/03/2022 4:14,7.5,15.6,78,64,1024.9,3.9,7.5,0,0,0
9/03/2022 4:24,7.3,15.6,78,64,1025,3.7,7.3,0,0,0
9/03/2022 4:34,7.2,15.5,78,63,1025,3.6,7.2,0,0,0
9/03/2022 4:44,7.1,15.5,79,63,1025,3.7,7.1,0.7,0,0
9/03/2022 4:54,7,15.4,79,63,1025,3.6,7,0,0,0
9/03/2022 5:04,7.2,15.4,79,63,1025.2,3.8,7.2,0,0,0
9/03/2022 5:14,7.3,15.3,79,63,1025.3,3.9,7.3,1,0,0
9/03/2022 5:24,7.1,15.2,79,63,1025.3,3.7,7.1,0.3,0,0
9/03/2022 5:34,7.1,15.1,79,63,1025.4,3.7,7.1,0,0,0
9/03/2022 5:44,7.2,15,79,63,1025.6,3.8,7.2,0,0,0
9/03/2022 5:54,7.5,15,80,63,1025.6,4.3,7.5,0,0,0
9/03/2022 6:04,7.4,14.9,80,64,1025.8,4.2,7.4,0,0,0
9/03/2022 6:14,7.4,14.7,80,65,1025.9,4.2,7.4,0,0,7
9/03/2022 6:24,7.5,14.7,80,65,1026,4.3,7.5,0,0,16
9/03/2022 6:34,7.7,14.5,80,65,1026,4.5,7.7,0,0,23
9/03/2022 6:44,7.8,14.2,80,66,1026.1,4.6,7.8,0,0,36
9/03/2022 6:54,8.5,13.7,82,69,1026.1,5.6,8.5,0,0,54
9/03/2022 7:04,9.3,13.7,81,72,1026.3,6.2,9.3,1,0,118
9/03/2022 7:14,11,13.7,78,74,1026.6,7.3,11,0.7,0,104
9/03/2022 7:25,11.5,13.9,72,76,1026.9,6.6,11.5,0.3,0,82
9/03/2022 7:35,11.8,14,69,75,1026.6,6.3,11.8,1.4,0,91
9/03/2022 7:45,11.9,14.1,65,75,1027,5.5,11.1,2.4,0,78
9/03/2022 7:55,11.8,14.1,62,75,1027,4.8,11.8,0.3,0,144
9/03/2022 8:05,12.3,14.2,59,74,1027,4.5,12.3,0.3,0,90
9/03/2022 8:15,12.7,14.3,58,74,1027.4,4.6,12.7,1,0,86
9/03/2022 8:25,12.6,14.4,58,74,1027.4,4.6,12.6,0,0,131
9/03/2022 8:35,13.3,14.4,56,74,1027.5,4.7,13.3,0.7,0,247
9/03/2022 8:45,16.3,14.5,49,74,1027.3,5.6,16.3,1.4,0,307
9/03/2022 8:55,18.2,14.9,42,76,1027.5,5.1,18.2,1.4,0,314
9/03/2022 9:05,17.9,15.2,43,76,1027.4,5.1,17.9,2,0,383
